time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-26 10:39:00,,,,2024-09-26 10:39:00,,,,,,,,,,,,,,
2024-09-26 10:40:00,,,,2024-09-26 10:40:00,,,,,,,,,,,,,,
2024-09-26 10:41:00,,,,2024-09-26 10:41:00,,,,,,,,,,,,,,
2024-09-26 10:42:00,,,,2024-09-26 10:42:00,,,,,,,,,,,,,,
2024-09-26 10:43:00,,,,2024-09-26 10:43:00,,,,,,,,,,,,,,
2024-09-26 10:44:00,,,,2024-09-26 10:44:00,,,,,,,,,,,,,,
2024-09-26 10:45:00,,,,2024-09-26 10:45:00,,,,,,,,,,,,,,
2024-09-26 10:46:00,,,,2024-09-26 10:46:00,,,,,,,,,,,,,,
2024-09-26 10:47:00,,,,2024-09-26 10:47:00,,,,,,,,,,,,,,
2024-09-26 10:48:00,,,,2024-09-26 10:48:00,,,,,,,,,,,,,,
2024-09-26 10:49:00,,,,2024-09-26 10:49:00,,,,,,,,,,,,,,
2024-09-26 10:50:00,,,,2024-09-26 10:50:00,,,,,,,,,,,,,,
2024-09-26 10:51:00,,,,2024-09-26 10:51:00,,,,,,,,,,,,,,
2024-09-26 10:52:00,,,,2024-09-26 10:52:00,,,,,,,,,,,,,,
2024-09-26 10:53:00,,,,2024-09-26 10:53:00,,,,,,,,,,,,,,
2024-09-26 10:54:00,,,,2024-09-26 10:54:00,,,,,,,,,,,,,,
2024-09-26 10:55:00,,,,2024-09-26 10:55:00,,,,,,,,,,,,,,
2024-09-26 10:56:00,,,,2024-09-26 10:56:00,,,,,,,,,,,,,,
2024-09-26 10:57:00,,,,2024-09-26 10:57:00,,,,,,,,,,,,,,
2024-09-26 10:58:00,,,,2024-09-26 10:58:00,,,,,,,,,,,,,,
2024-09-26 10:59:00,,,,2024-09-26 10:59:00,,,,,,,,,,,,,,
