time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-11-19 13:40:00,,,,2024-11-19 13:40:00,,,,,,,,,,,,,,
2024-11-19 13:41:00,,,,2024-11-19 13:41:00,,,,,,,,,,,,,,
2024-11-19 13:42:00,,,,2024-11-19 13:42:00,,,,,,,,,,,,,,
2024-11-19 13:43:00,,,,2024-11-19 13:43:00,,,,,,,,,,,,,,
2024-11-19 13:44:00,,,,2024-11-19 13:44:00,,,,,,,,,,,,,,
2024-11-19 13:45:00,,,,2024-11-19 13:45:00,,,,,,,,,,,,,,
2024-11-19 13:46:00,,,,2024-11-19 13:46:00,,,,,,,,,,,,,,
2024-11-19 13:47:00,,,,2024-11-19 13:47:00,,,,,,,,,,,,,,
2024-11-19 13:48:00,ci40796175,0.74,"9 km SW of Corona, CA",2024-11-19 15:38:34,reviewed,8.0,ci,40796175,22.0,0.03817,0.17,57.0,ml,earthquake,"M 0.7 - 9 km SW of Corona, CA",-117.6415,33.8223333,4.79
2024-11-19 13:49:00,,,,2024-11-19 13:49:00,,,,,,,,,,,,,,
2024-11-19 13:50:00,,,,2024-11-19 13:50:00,,,,,,,,,,,,,,
2024-11-19 13:51:00,,,,2024-11-19 13:51:00,,,,,,,,,,,,,,
2024-11-19 13:52:00,,,,2024-11-19 13:52:00,,,,,,,,,,,,,,
2024-11-19 13:53:00,,,,2024-11-19 13:53:00,,,,,,,,,,,,,,
2024-11-19 13:54:00,,,,2024-11-19 13:54:00,,,,,,,,,,,,,,
2024-11-19 13:55:00,,,,2024-11-19 13:55:00,,,,,,,,,,,,,,
2024-11-19 13:56:00,,,,2024-11-19 13:56:00,,,,,,,,,,,,,,
2024-11-19 13:57:00,,,,2024-11-19 13:57:00,,,,,,,,,,,,,,
2024-11-19 13:58:00,,,,2024-11-19 13:58:00,,,,,,,,,,,,,,
2024-11-19 13:59:00,,,,2024-11-19 13:59:00,,,,,,,,,,,,,,
