time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-06 12:21:00,,,,2024-10-06 12:21:00,,,,,,,,,,,,,,
2024-10-06 12:22:00,,,,2024-10-06 12:22:00,,,,,,,,,,,,,,
2024-10-06 12:23:00,,,,2024-10-06 12:23:00,,,,,,,,,,,,,,
2024-10-06 12:24:00,,,,2024-10-06 12:24:00,,,,,,,,,,,,,,
2024-10-06 12:25:00,,,,2024-10-06 12:25:00,,,,,,,,,,,,,,
2024-10-06 12:26:00,ci40752903,0.91,"5 km SE of Ontario, CA",2024-10-07 20:24:53,reviewed,13.0,ci,40752903,44.0,0.0306,0.19,39.0,ml,earthquake,"M 0.9 - 5 km SE of Ontario, CA",-117.5898333,34.0243333,7.29
2024-10-06 12:27:00,ci40752911,0.86,"5 km SE of Ontario, CA",2024-10-06 13:55:53,reviewed,11.0,ci,40752911,41.0,0.02089,0.13,75.0,ml,earthquake,"M 0.9 - 5 km SE of Ontario, CA",-117.589,34.0188333,5.06
2024-10-06 12:28:00,,,,2024-10-06 12:28:00,,,,,,,,,,,,,,
2024-10-06 12:29:00,,,,2024-10-06 12:29:00,,,,,,,,,,,,,,
2024-10-06 12:30:00,,,,2024-10-06 12:30:00,,,,,,,,,,,,,,
2024-10-06 12:31:00,,,,2024-10-06 12:31:00,,,,,,,,,,,,,,
2024-10-06 12:32:00,,,,2024-10-06 12:32:00,,,,,,,,,,,,,,
2024-10-06 12:33:00,,,,2024-10-06 12:33:00,,,,,,,,,,,,,,
2024-10-06 12:34:00,,,,2024-10-06 12:34:00,,,,,,,,,,,,,,
2024-10-06 12:35:00,,,,2024-10-06 12:35:00,,,,,,,,,,,,,,
2024-10-06 12:36:00,,,,2024-10-06 12:36:00,,,,,,,,,,,,,,
2024-10-06 12:37:00,,,,2024-10-06 12:37:00,,,,,,,,,,,,,,
2024-10-06 12:38:00,,,,2024-10-06 12:38:00,,,,,,,,,,,,,,
2024-10-06 12:39:00,,,,2024-10-06 12:39:00,,,,,,,,,,,,,,
2024-10-06 12:40:00,,,,2024-10-06 12:40:00,,,,,,,,,,,,,,
2024-10-06 12:41:00,,,,2024-10-06 12:41:00,,,,,,,,,,,,,,
2024-10-06 12:42:00,,,,2024-10-06 12:42:00,,,,,,,,,,,,,,
2024-10-06 12:43:00,,,,2024-10-06 12:43:00,,,,,,,,,,,,,,
2024-10-06 12:44:00,,,,2024-10-06 12:44:00,,,,,,,,,,,,,,
2024-10-06 12:45:00,,,,2024-10-06 12:45:00,,,,,,,,,,,,,,
2024-10-06 12:46:00,,,,2024-10-06 12:46:00,,,,,,,,,,,,,,
2024-10-06 12:47:00,,,,2024-10-06 12:47:00,,,,,,,,,,,,,,
2024-10-06 12:48:00,,,,2024-10-06 12:48:00,,,,,,,,,,,,,,
2024-10-06 12:49:00,,,,2024-10-06 12:49:00,,,,,,,,,,,,,,
2024-10-06 12:50:00,,,,2024-10-06 12:50:00,,,,,,,,,,,,,,
2024-10-06 12:51:00,,,,2024-10-06 12:51:00,,,,,,,,,,,,,,
2024-10-06 12:52:00,,,,2024-10-06 12:52:00,,,,,,,,,,,,,,
2024-10-06 12:53:00,,,,2024-10-06 12:53:00,,,,,,,,,,,,,,
2024-10-06 12:54:00,,,,2024-10-06 12:54:00,,,,,,,,,,,,,,
2024-10-06 12:55:00,,,,2024-10-06 12:55:00,,,,,,,,,,,,,,
2024-10-06 12:56:00,,,,2024-10-06 12:56:00,,,,,,,,,,,,,,
2024-10-06 12:57:00,,,,2024-10-06 12:57:00,,,,,,,,,,,,,,
2024-10-06 12:58:00,,,,2024-10-06 12:58:00,,,,,,,,,,,,,,
2024-10-06 12:59:00,,,,2024-10-06 12:59:00,,,,,,,,,,,,,,
