time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-02 07:28:00,,,,2024-09-02 07:28:00,,,,,,,,,,,,,,
2024-09-02 07:29:00,,,,2024-09-02 07:29:00,,,,,,,,,,,,,,
2024-09-02 07:30:00,,,,2024-09-02 07:30:00,,,,,,,,,,,,,,
2024-09-02 07:31:00,,,,2024-09-02 07:31:00,,,,,,,,,,,,,,
2024-09-02 07:32:00,,,,2024-09-02 07:32:00,,,,,,,,,,,,,,
2024-09-02 07:33:00,,,,2024-09-02 07:33:00,,,,,,,,,,,,,,
2024-09-02 07:34:00,,,,2024-09-02 07:34:00,,,,,,,,,,,,,,
2024-09-02 07:35:00,,,,2024-09-02 07:35:00,,,,,,,,,,,,,,
2024-09-02 07:36:00,,,,2024-09-02 07:36:00,,,,,,,,,,,,,,
2024-09-02 07:37:00,,,,2024-09-02 07:37:00,,,,,,,,,,,,,,
2024-09-02 07:38:00,,,,2024-09-02 07:38:00,,,,,,,,,,,,,,
2024-09-02 07:39:00,,,,2024-09-02 07:39:00,,,,,,,,,,,,,,
2024-09-02 07:40:00,,,,2024-09-02 07:40:00,,,,,,,,,,,,,,
2024-09-02 07:41:00,,,,2024-09-02 07:41:00,,,,,,,,,,,,,,
2024-09-02 07:42:00,,,,2024-09-02 07:42:00,,,,,,,,,,,,,,
2024-09-02 07:43:00,,,,2024-09-02 07:43:00,,,,,,,,,,,,,,
2024-09-02 07:44:00,,,,2024-09-02 07:44:00,,,,,,,,,,,,,,
2024-09-02 07:45:00,,,,2024-09-02 07:45:00,,,,,,,,,,,,,,
2024-09-02 07:46:00,,,,2024-09-02 07:46:00,,,,,,,,,,,,,,
2024-09-02 07:47:00,,,,2024-09-02 07:47:00,,,,,,,,,,,,,,
2024-09-02 07:48:00,,,,2024-09-02 07:48:00,,,,,,,,,,,,,,
2024-09-02 07:49:00,ci40722223,1.91,"21 km W of Rancho Palos Verdes, CA",2024-09-03 18:03:23,reviewed,56.0,ci,40722223,34.0,0.1769,0.3,168.0,ml,earthquake,"M 1.9 - 21 km W of Rancho Palos Verdes, CA",-118.6145,33.72,-0.1
2024-09-02 07:50:00,,,,2024-09-02 07:50:00,,,,,,,,,,,,,,
2024-09-02 07:51:00,,,,2024-09-02 07:51:00,,,,,,,,,,,,,,
2024-09-02 07:52:00,,,,2024-09-02 07:52:00,,,,,,,,,,,,,,
2024-09-02 07:53:00,,,,2024-09-02 07:53:00,,,,,,,,,,,,,,
2024-09-02 07:54:00,,,,2024-09-02 07:54:00,,,,,,,,,,,,,,
2024-09-02 07:55:00,,,,2024-09-02 07:55:00,,,,,,,,,,,,,,
2024-09-02 07:56:00,,,,2024-09-02 07:56:00,,,,,,,,,,,,,,
2024-09-02 07:57:00,,,,2024-09-02 07:57:00,,,,,,,,,,,,,,
2024-09-02 07:58:00,,,,2024-09-02 07:58:00,,,,,,,,,,,,,,
2024-09-02 07:59:00,,,,2024-09-02 07:59:00,,,,,,,,,,,,,,
